researchBudget, productType, productPricePerUnit, productStatus, eventCountry, eventAttendance, afflictionCommunicable, afflictionCasesReported, afflictionDeathRate, afflictionImmunizationPercentage, afflictionCountry, countryRegion, countryGDP, countryLandlocked, countryPopulation, countryRural, salesTotalRevenue
293871,10,414,0,9,-1,0,-1,-1,-1,5,1,2900,0,1338676779,1,0
172382,64,329,6,7,-1,0,-1,-1,-1,7,2,37800,0,306771529,0,0
727485,64,660,6,7,-1,1,-1,-1,94,1,1,2900,0,1183209471,1,0
624059,64,331,6,1,-1,0,369459154,-1,-1,9,2,29800,0,32571174,0,1
91865,64,462,6,9,-1,1,-1,-1,93,6,2,9000,0,120355137,0,1
849852,64,10,9,7,-1,1,-1,-1,-1,1,3,7800,0,190130445,0,1
729121,64,817,0,1,-1,1,-1,-1,91,1,3,7800,0,206163056,0,1
734319,64,220,6,9,-1,0,-1,-1,-1,9,0,10700,0,58558267,0,1
600151,64,521,7,3,-1,1,-1,-1,90,1,2,29800,0,37065178,0,1
886176,64,956,6,2,-1,0,87079744,-1,-1,5,1,5000,0,1317885000,0,0
416911,64,481,6,2,-1,0,-1,-1,-1,1,1,2100,0,164022626,1,0
895762,64,751,6,3,-1,1,26142,2,-1,3,0,10700,0,53687125,0,0
761288,83,650,7,7,-1,1,-1,-1,-1,1,0,4000,0,84529251,1,0
308602,83,125,6,5,-1,1,-1,-1,87,1,1,5000,0,1345035000,0,0
20376,83,60,6,6,-1,1,-1,-1,97,8,2,9000,0,110815272,0,1
27936,64,400,9,9,-1,1,-1,-1,-1,9,0,4000,0,96442590,1,0
409661,64,422,6,8,-1,1,855684,2,-1,4,1,2900,0,1352642283,1,0
134535,83,569,6,2,-1,0,87658281,-1,-1,2,2,29800,0,32889025,0,0
108158,64,793,9,3,-1,0,359782605,-1,-1,4,3,7800,0,190130445,0,1
965955,51,581,9,6,-1,0,93598027,-1,-1,5,2,37800,0,323071755,0,1
628079,77,810,6,6,-1,1,-1,-1,-1,2,3,7800,0,193886505,0,1
846693,83,29,6,7,-1,0,-1,-1,-1,7,3,7800,0,201035904,0,0
529204,83,290,7,6,729000,1,845,200,-1,8,1,5000,0,1345035000,0,0
154937,64,817,6,7,-1,0,-1,-1,-1,7,1,2100,0,183340168,1,0
807150,64,61,6,4,-1,0,-1,-1,-1,8,0,4000,0,78887007,1,0
364391,11,962,9,1,1195299,1,-1,-1,84,6,1,2900,0,1165486291,1,1
977177,83,230,9,9,-1,1,-1,-1,97,8,0,4000,0,88404652,1,1
758078,83,434,8,7,-1,0,-1,-1,-1,3,2,29800,0,32889025,0,1
816972,91,793,0,1,366370,1,-1,-1,94,8,1,2100,0,195305012,1,1
184664,64,739,6,7,-1,1,-1,-1,77,6,2,29800,0,37593384,0,1
303730,70,788,5,9,-1,1,9850,0,-1,2,2,29800,0,37593384,0,1
516189,63,310,9,7,-1,0,40885813,-1,-1,3,2,37800,0,326838199,0,1
933573,64,671,6,7,-1,0,-1,-1,-1,3,2,37800,0,309327143,0,1
744600,59,100,6,9,-1,1,-1,-1,92,1,0,4000,0,79636081,1,0
821816,51,456,9,4,-1,0,-1,-1,-1,1,1,2100,0,167808106,1,0
541902,64,763,9,1,-1,1,-1,-1,99,5,0,10700,0,48489464,0,0
351825,64,481,0,4,-1,0,-1,-1,-1,7,1,5000,0,1402760000,0,1
186536,64,910,6,3,-1,0,48624078,-1,-1,7,2,9000,0,114092961,0,0
988350,10,220,8,4,-1,1,1399264,-1,-1,3,0,10700,0,47880595,0,1
635904,64,549,6,4,-1,0,82036388,-1,-1,2,0,4000,0,98423602,1,1
185620,51,241,8,6,-1,1,-1,-1,-1,2,2,37800,0,304093966,0,1
400670,83,289,9,3,-1,1,-1,-1,98,5,1,2900,0,1280842119,1,1
689408,16,753,6,1,-1,1,-1,-1,-1,4,3,7800,0,197514541,0,0
382509,83,678,6,9,-1,0,-1,-1,-1,5,2,29800,0,33628895,0,0
504314,64,566,6,7,-1,0,-1,-1,-1,9,0,10700,0,55386369,0,0
667200,10,325,9,5,65750,1,-1,-1,99,5,2,37800,0,301231207,0,1
993573,64,857,9,7,-1,1,-1,-1,93,5,1,5000,0,1396215000,0,1
181515,16,632,6,1,-1,1,19964,4500,-1,3,1,5000,0,1396215000,0,0
668160,64,561,6,9,15900,1,15814,0,-1,2,0,4000,0,76873670,1,1
405520,64,545,6,9,250001000,1,-1,-1,98,8,0,4000,0,78232124,1,0
605521,75,895,9,9,-1,1,-1,-1,-1,7,0,10700,0,53687125,0,1
4109,83,165,9,9,-1,1,-1,-1,89,5,2,9000,0,123333379,0,1
886198,83,796,6,1,366370,0,388581200,-1,-1,4,2,37800,0,323071755,0,1
364303,64,483,9,4,-1,1,2794731,34,-1,9,1,2900,0,1324517250,1,1
879818,64,510,6,7,-1,1,-1,-1,91,1,0,10700,0,54544184,0,0
307123,64,845,7,8,-1,1,-1,-1,-1,1,1,5000,0,1331260000,0,0
799179,64,559,9,7,-1,0,40944372,-1,-1,3,1,2100,0,199426953,1,0
194530,64,466,6,9,-1,1,-1,-1,82,3,2,29800,0,35082954,0,1
411631,64,285,6,9,-1,1,-1,-1,65,7,0,10700,0,53687125,0,1
789745,64,154,6,2,-1,1,-1,-1,-1,8,0,4000,0,82761244,1,0
680144,64,670,6,9,-1,1,-1,-1,91,1,0,10700,0,50477013,0,1
616746,64,92,6,7,-1,1,569567,19,-1,7,0,4000,0,100388076,1,1
764200,83,732,6,4,-1,1,-1,-1,96,8,1,5000,0,1407745000,0,1
974348,51,869,6,2,-1,1,-1,-1,42,1,2,37800,0,306771529,0,0
308519,83,11,6,4,-1,1,15416,1,-1,8,3,7800,0,193886505,0,1
348668,64,514,0,9,-1,1,-1,-1,-1,4,1,2100,0,160304007,1,0
549841,64,540,9,7,-1,1,447493,120000,-1,6,0,4000,0,86422240,1,0
165492,64,450,6,9,-1,1,-1,-1,-1,3,2,37800,0,309327143,0,1
703904,64,945,9,6,-1,1,10015,0,-1,2,2,9000,0,123333379,0,1
604509,64,845,9,1,-1,1,-1,-1,-1,3,2,29800,0,37593384,0,1
546989,64,521,9,9,-1,1,48178,14000,-1,5,2,9000,0,126190782,0,1
735640,4,819,6,8,-1,1,30944,2,-1,3,2,9000,0,107449525,0,0
845705,64,207,6,7,-1,1,-1,-1,-1,2,3,7800,0,193886505,0,1
539501,51,869,6,3,-1,1,-1,-1,-1,9,1,5000,0,1402760000,0,1
927467,41,235,6,7,-1,1,-1,-1,-1,6,2,37800,0,298444215,0,0
660592,64,699,6,5,804659,1,-1,-1,99,4,2,9000,0,110815272,0,1
873421,83,698,7,9,-1,1,-1,-1,-1,2,1,2100,0,216565317,1,1
715386,64,148,6,9,-1,1,-1,-1,96,8,2,37800,0,309327143,0,1
869384,83,471,6,7,-1,1,-1,-1,76,6,1,5000,0,1387790000,0,0
289740,64,666,9,7,-1,1,-1,-1,94,1,0,10700,0,47880595,0,0
373855,64,433,0,7,-1,1,-1,-1,99,5,1,2100,0,167808106,1,1
98898,64,645,9,9,-1,0,-1,-1,-1,4,3,7800,0,202763744,0,1
752996,48,504,6,2,-1,1,10015,0,-1,2,2,9000,0,123333379,0,1
183049,16,244,0,6,-1,1,-1,-1,96,5,2,9000,0,118827158,0,0
559709,64,357,6,9,-1,1,-1,-1,-1,2,1,2100,0,187280125,1,0
417850,83,350,7,5,292161,1,-1,-1,-1,2,3,7800,0,201035904,0,0
312911,63,83,0,3,-1,1,-1,-1,-1,1,0,4000,0,94447071,1,0
303903,64,955,6,7,-1,0,-1,-1,-1,6,3,7800,0,195713637,0,1
736840,39,773,6,9,-1,1,-1,-1,-1,6,0,10700,0,44187637,0,1
327656,64,430,6,9,-1,1,-1,-1,99,4,1,2900,0,1310152392,1,0
251048,83,254,6,5,-1,1,-1,-1,-1,3,2,9000,0,107449525,0,0
294711,63,160,6,9,-1,1,-1,-1,91,1,2,37800,0,326838199,0,1
63956,83,550,6,8,-1,0,21809176,-1,-1,6,3,7800,0,190130445,0,1
328005,8,517,9,9,-1,1,14667,1900,-1,7,1,5000,0,1345035000,0,1
918739,16,36,9,7,-1,1,531147,220000,-1,6,1,5000,0,1324655000,0,1
886075,64,228,9,9,-1,1,-1,-1,99,4,3,7800,0,204471759,0,0
242128,83,410,6,7,-1,1,-1,-1,-1,3,1,5000,0,1324655000,0,0
900713,13,254,9,8,-1,1,-1,-1,-1,2,3,7800,0,204471759,0,0
896417,51,255,6,7,-1,1,-1,-1,-1,9,0,10700,0,49779472,0,0
447606,89,589,6,5,-1,0,-1,-1,-1,1,2,9000,0,127575529,0,0
907630,4,203,6,7,-1,1,-1,-1,92,2,1,5000,0,1324655000,0,0
626700,64,451,8,9,-1,1,-1,-1,70,1,2,29800,0,34339328,0,0
49535,39,339,6,9,-1,1,506019,26,-1,7,2,29800,0,34339328,0,0
941909,64,344,6,4,-1,0,85804313,-1,-1,5,3,7800,0,188167353,0,0
845334,64,116,6,9,-1,1,-1,-1,75,6,1,5000,0,1331260000,0,1
409632,64,819,9,8,-1,0,362644736,-1,-1,9,3,7800,0,186127108,0,0
254969,83,170,6,1,-1,1,-1,-1,-1,4,0,4000,0,82761244,1,0
640245,51,771,6,2,-1,1,-1,-1,76,6,1,2900,0,1324517250,1,0
696250,11,991,0,9,-1,1,38769,-1,-1,2,3,7800,0,206163056,0,0
814088,64,953,0,7,-1,1,-1,-1,-1,8,1,2100,0,216565317,1,0
385748,51,877,9,7,-1,1,-1,-1,87,3,2,29800,0,35702908,0,0
639445,83,497,9,2,-1,1,623821,67,-1,6,0,4000,0,78232124,1,1
535105,64,973,9,5,-1,1,-1,-1,63,7,2,29800,0,34339328,0,1
842539,64,381,6,5,-1,1,555110,21,-1,7,2,29800,0,36545295,0,1
237298,64,100,6,4,-1,1,-1,-1,95,2,0,10700,0,55386369,0,1
99395,64,75,0,5,292161,1,-1,-1,-1,7,2,29800,0,37065178,0,0
65146,64,308,6,9,-1,0,-1,-1,-1,4,1,2100,0,160304007,1,0
87779,64,243,6,9,-1,1,28699,2,-1,3,1,2900,0,1338676779,1,0
116797,64,643,6,5,-1,1,-1,-1,-1,3,2,29800,0,33098932,0,1
638735,64,954,6,2,-1,1,-1,-1,91,1,1,5000,0,1402760000,0,1
778373,83,508,6,8,-1,1,-1,-1,-1,4,2,9000,0,107449525,0,0
814078,64,509,6,7,-1,1,-1,-1,77,6,3,7800,0,211049519,0,0
238219,83,779,9,5,65750,1,-1,-1,99,5,1,2900,0,1234281163,1,1
149066,64,54,6,3,-1,0,-1,-1,-1,2,2,9000,0,110815272,0,1
309108,64,946,6,9,-1,0,-1,-1,-1,6,0,4000,0,76873670,1,1
720860,64,802,6,1,2725860,0,40757715,-1,-1,3,2,29800,0,35082954,0,1
745019,64,912,6,9,-1,1,-1,-1,77,6,1,2900,0,1200669762,1,1
970625,64,634,7,4,-1,1,8596910,-1,-1,7,2,9000,0,106005199,0,0
495362,51,182,6,9,-1,1,-1,-1,88,9,1,2900,0,1324517250,1,0
506638,83,83,8,9,-1,1,-1,-1,92,2,0,10700,0,50477013,0,0
708127,64,660,9,9,-1,1,11257,1,-1,8,1,2900,0,1095351995,1,0
171412,75,124,8,2,-1,1,391255,37,-1,6,2,37800,0,326838199,0,0
754758,64,801,6,7,-1,1,38206,-1,-1,2,2,37800,0,318386329,0,0
3068,16,475,6,9,-1,1,-1,-1,92,9,0,4000,0,98423602,1,1
297034,83,826,6,9,-1,1,-1,-1,76,7,2,37800,0,325122128,0,0
477365,51,921,6,7,-1,1,-1,-1,94,1,0,4000,0,78232124,1,1
561699,64,854,8,5,-1,0,30102439,-1,-1,8,2,29800,0,33247118,0,0
313990,64,79,6,3,-1,1,-1,-1,93,5,1,2100,0,212228288,1,1
15889,64,814,6,5,-1,1,-1,-1,65,7,2,29800,0,35082954,0,0
694882,83,635,6,7,-1,1,-1,-1,-1,1,2,9000,0,110815272,0,1
40059,64,815,8,6,-1,1,-1,-1,-1,1,0,4000,0,82761244,1,0
698765,64,805,8,9,-1,1,1773,0,-1,1,2,9000,0,106005199,0,1
770641,64,933,6,4,-1,1,-1,-1,-1,5,1,5000,0,1313973713,0,1
902964,83,204,6,7,-1,1,-1,-1,99,5,2,37800,0,298379912,0,1
10533,64,161,6,3,-1,1,-1,-1,83,5,1,5000,0,1402760000,0,0
921152,64,110,6,9,-1,1,-1,-1,-1,2,1,2100,0,203631356,1,1
511498,10,297,0,5,-1,1,-1,-1,91,1,0,4000,0,98423602,1,0
840542,64,931,8,1,-1,1,-1,-1,-1,3,2,37800,0,318386329,0,0
632476,10,441,9,1,1168509,1,-1,-1,-1,4,1,2900,0,1095351995,1,1
323779,83,234,6,7,-1,0,411387851,-1,-1,9,1,5000,0,1379860000,0,0
12713,83,541,6,5,-1,1,347170,-1,-1,3,1,2100,0,207906210,1,0
436185,64,554,9,4,-1,1,-1,-1,-1,4,2,9000,0,107449525,0,1
901389,83,227,9,9,-1,1,-1,-1,-1,1,0,4000,0,96442590,1,1
43809,9,137,6,9,-1,1,40506,-1,-1,2,2,37800,0,311583481,0,1
718513,64,919,9,9,-1,1,569567,19,-1,7,1,2100,0,216565317,1,0
269007,10,532,9,8,-1,1,-1,-1,-1,7,1,2900,0,1165486291,1,1
199273,64,152,6,5,-1,1,-1,-1,94,2,1,5000,0,1303720000,0,0
680129,51,432,6,2,-1,1,28777488,-1,-1,5,1,2900,0,1165486291,1,0
810706,75,260,9,4,-1,1,-1,-1,-1,9,1,2900,0,1165486291,1,1
991906,64,237,6,8,-1,1,-1,-1,-1,4,0,10700,0,51216967,0,1
945673,47,920,9,1,455342,1,-1,-1,8,9,1,2100,0,160304007,1,0
352944,75,44,9,9,-1,1,-1,-1,-1,6,2,9000,0,117274156,0,1
598351,83,408,7,1,366370,0,-1,-1,-1,3,0,4000,0,81134789,1,1
504345,83,83,7,1,-1,1,579355,71,-1,6,2,9000,0,106005199,0,1
311665,64,640,6,5,-1,1,-1,-1,77,6,1,5000,0,1407745000,0,1
391000,83,951,9,7,-1,1,3201832,49,-1,9,2,29800,0,32243753,0,1
448062,70,518,6,5,804659,0,411387851,-1,-1,9,1,2900,0,1310152392,1,0
23967,83,162,6,9,-1,1,-1,-1,81,6,2,9000,0,106005199,0,1
495054,10,902,6,9,15900,1,88605,-1,-1,9,3,7800,0,199287292,0,0
353826,64,841,6,9,-1,0,93678762,-1,-1,2,1,5000,0,1303720000,0,1
824772,64,500,9,6,3178856,1,-1,-1,38,9,0,10700,0,51216967,0,0
575790,65,832,9,1,-1,1,-1,-1,-1,4,3,7800,0,188078227,0,1
156270,64,458,8,6,-1,1,-1,-1,-1,4,2,29800,0,36545295,0,1
822627,64,242,8,1,-1,1,-1,-1,88,9,2,29800,0,36109487,0,0
119240,64,953,6,1,477040,1,2730901,33,-1,9,2,37800,0,325122128,0,1
96915,64,293,7,3,-1,1,-1,-1,-1,3,2,37800,0,318386329,0,1
466905,4,573,6,1,-1,1,-1,-1,-1,6,0,10700,0,58558267,0,1
272447,64,695,6,4,-1,0,380195800,-1,-1,4,2,37800,0,298379912,0,0
858675,83,191,6,9,-1,1,-1,-1,99,4,2,29800,0,35702908,0,1
841216,64,26,0,2,-1,1,-1,-1,-1,1,1,5000,0,1313973713,0,1
244978,64,644,6,9,-1,1,-1,-1,99,3,0,4000,0,75523576,1,0
151427,64,779,7,9,-1,1,-1,-1,95,2,2,9000,0,114092961,0,0
322391,64,778,0,9,-1,1,-1,-1,-1,4,2,37800,0,316059947,0,0
409534,63,960,0,9,-1,1,3013194,39,-1,9,3,7800,0,197514541,0,0
882906,75,778,0,2,-1,1,489634,160000,-1,6,1,5000,0,1337705000,0,1
556894,5,697,6,9,-1,1,-1,-1,-1,1,0,10700,0,52003759,0,0
378538,64,239,9,9,-1,1,-1,-1,63,7,1,2100,0,160304007,1,0
371775,64,932,7,9,-1,1,1857,0,-1,1,0,4000,0,92442549,1,0
548295,83,407,6,2,-1,1,-1,-1,96,8,1,2900,0,1310152392,1,1
630591,64,552,6,9,-1,1,-1,-1,64,7,2,37800,0,313877662,0,1
816639,64,856,6,7,-1,1,-1,-1,99,5,1,5000,0,1379860000,0,0
34445,64,746,0,6,-1,1,-1,-1,95,8,1,5000,0,1407745000,0,0
856014,16,929,6,7,-1,0,74281802,-1,-1,7,2,9000,0,114092961,0,1
352548,64,293,6,9,-1,1,-1,-1,-1,8,3,7800,0,188078227,0,0
835003,83,502,6,9,-1,1,-1,-1,96,5,2,9000,0,114092961,0,1
868752,47,883,9,5,-1,1,-1,-1,-1,2,1,2900,0,1217726217,1,0
389187,5,459,6,4,-1,1,-1,-1,74,9,0,10700,0,50477013,0,1
669456,64,542,9,9,-1,1,115969,-1,-1,4,1,2100,0,179424643,1,0
431836,64,72,6,9,15900,1,595927,39,-1,6,2,29800,0,35082954,0,0
489207,64,847,6,6,-1,1,-1,-1,91,1,1,2900,0,1217726217,1,0
595122,64,726,9,6,-1,1,-1,-1,-1,5,2,37800,0,298379912,0,1
868201,64,990,6,7,-1,1,-1,-1,94,2,2,37800,0,325122128,0,1
908462,83,706,6,9,-1,0,18253340,-1,-1,3,1,2100,0,203631356,1,1
56478,64,239,7,6,-1,1,-1,-1,76,6,2,9000,0,115695468,0,1
839574,10,147,9,1,-1,1,-1,-1,-1,4,2,9000,0,124777326,0,0
124339,9,225,0,5,-1,1,7176532,-1,-1,7,3,7800,0,209469320,0,0
235010,83,863,6,9,-1,1,-1,-1,-1,1,1,2100,0,203631356,1,1
529572,64,375,6,4,-1,0,-1,-1,-1,8,1,5000,0,1303720000,0,0
832425,83,375,6,4,51436,1,394354,99000,-1,6,3,7800,0,202763744,0,0
634079,83,194,6,9,-1,1,-1,-1,70,6,2,37800,0,325122128,0,0
571607,51,213,9,7,-1,1,-1,-1,98,5,0,10700,0,52003759,0,1
761279,16,560,9,3,-1,1,-1,-1,52,7,0,4000,0,82761244,1,0
827339,83,441,9,9,-1,1,-1,-1,-1,8,2,37800,0,318386329,0,1
82123,64,364,8,9,-1,1,-1,-1,99,3,1,2100,0,187280125,1,0
917742,64,999,6,1,477040,1,-1,-1,72,7,1,2100,0,199426953,1,1
209136,64,687,6,9,-1,1,874308,3,-1,4,0,10700,0,56207649,0,0
622566,64,753,6,9,250001000,1,-1,-1,99,3,2,37800,0,313877662,0,0
697218,64,611,6,7,-1,1,-1,-1,-1,1,2,9000,0,127575529,0,1
184640,64,243,9,7,-1,1,-1,-1,-1,5,2,9000,0,115695468,0,0
18098,64,387,9,3,-1,0,388147770,-1,-1,4,0,4000,0,96442590,1,1
914713,83,299,6,4,-1,1,606118,71,-1,6,0,10700,0,48489464,0,0
324680,9,748,6,1,-1,1,-1,-1,-1,9,1,2100,0,164022626,1,0
338760,64,194,6,4,-1,1,-1,-1,-1,1,1,2100,0,183340168,1,1
389654,64,618,6,7,-1,0,37597816,-1,-1,8,2,29800,0,37065178,0,1
158469,83,120,8,6,-1,1,-1,-1,-1,5,3,7800,0,199287292,0,1
993376,64,139,6,4,-1,0,-1,-1,-1,4,2,29800,0,33628895,0,0
210233,64,276,9,9,-1,1,-1,-1,-1,8,0,4000,0,78887007,1,0
714566,83,808,6,1,-1,1,1808,500,-1,8,1,2900,0,1295600768,1,1
482752,64,20,6,7,-1,1,-1,-1,-1,4,0,10700,0,57792520,0,1
781676,64,471,6,7,-1,0,32926873,-1,-1,8,2,9000,0,117274156,0,1
990286,64,491,6,9,-1,0,422024392,-1,-1,9,1,2100,0,212228288,1,1
758581,83,787,5,7,-1,1,-1,-1,99,4,2,37800,0,323071755,0,0
462131,64,237,6,7,-1,0,18146851,-1,-1,6,2,29800,0,37065178,0,1
944903,11,2,9,7,-1,1,-1,-1,-1,1,2,9000,0,127575529,0,0
124926,64,11,6,9,-1,1,-1,-1,-1,4,0,10700,0,48489464,0,1
58751,63,745,0,9,-1,0,18235093,-1,-1,8,1,5000,0,1354190000,0,0
543367,64,708,6,9,-1,0,-1,-1,-1,2,1,2100,0,164022626,1,1
658123,64,857,6,4,-1,0,429529845,-1,-1,9,1,2100,0,179424643,1,1
485428,51,403,9,9,-1,1,-1,-1,-1,1,1,2900,0,1366417756,1,1
229880,64,151,6,7,-1,1,-1,-1,-1,4,2,9000,0,107449525,0,0
802846,11,12,9,2,-1,1,-1,-1,99,4,0,4000,0,98423602,1,1
855579,64,708,8,7,-1,0,102738592,-1,-1,2,3,7800,0,207833825,0,1
997966,83,334,9,3,-1,0,388147770,-1,-1,4,2,37800,0,325122128,0,1
242230,64,432,6,2,-1,1,-1,-1,83,7,1,2900,0,1250287939,1,1
676618,51,652,6,1,455342,1,-1,-1,94,8,2,37800,0,326838199,0,0
253537,11,866,0,1,-1,1,-1,-1,20,9,2,37800,0,318386329,0,1
566542,64,276,6,4,-1,1,865653,3,-1,4,2,37800,0,325122128,0,0
256136,64,919,6,3,-1,1,-1,-1,96,3,1,2100,0,203631356,1,1
417764,83,710,6,2,-1,1,-1,-1,84,7,1,2900,0,1265780243,1,0
684827,83,39,6,9,-1,1,-1,-1,90,1,0,4000,0,88404652,1,1
776326,83,781,6,8,-1,1,-1,-1,96,8,0,4000,0,84529251,1,0
504760,83,132,6,9,15900,1,20629,4300,-1,3,2,37800,0,298444215,0,1
816981,83,681,9,5,-1,0,38209676,-1,-1,3,2,29800,0,32889025,0,1
423441,64,812,0,5,-1,1,-1,-1,95,5,1,2900,0,1295600768,1,1
334578,64,315,6,2,-1,1,-1,-1,-1,7,2,9000,0,107560155,0,1
26336,64,25,7,1,1168509,1,-1,-1,-1,7,3,7800,0,188078227,0,0
264984,64,716,6,2,-1,1,-1,-1,-1,5,1,5000,0,1324655000,0,1
70842,64,541,6,9,-1,1,-1,-1,90,1,0,4000,0,100388076,1,0
956834,83,832,6,8,-1,1,-1,-1,99,3,2,9000,0,117274156,0,0
179541,83,826,6,3,-1,1,-1,-1,-1,1,1,2900,0,1324517250,1,0
766773,64,543,9,7,-1,1,442439,32,-1,7,2,9000,0,106005199,0,0
737330,5,610,9,2,-1,1,-1,-1,95,3,0,10700,0,50477013,0,1
813029,64,513,6,7,-1,1,37927,-1,-1,2,2,9000,0,118827158,0,1
556658,83,269,6,7,-1,0,17362552,-1,-1,6,1,5000,0,1337705000,0,0
305432,51,823,6,9,-1,1,-1,-1,-1,2,2,29800,0,37065178,0,1
949062,9,833,9,7,-1,1,-1,-1,90,9,2,37800,0,325122128,0,0
337596,10,721,0,7,-1,1,-1,-1,74,7,2,9000,0,112463886,0,0
237454,64,700,0,2,-1,1,100023,-1,-1,9,0,4000,0,84529251,1,1
595248,64,315,9,7,-1,0,37646054,-1,-1,3,2,9000,0,107560155,0,0
781521,64,542,8,4,-1,1,-1,-1,74,1,2,37800,0,328329953,0,0
846372,64,305,6,9,-1,1,-1,-1,91,1,1,2100,0,195305012,1,0
938724,64,69,8,4,-1,1,-1,-1,72,5,2,29800,0,36109487,0,1
824083,64,662,6,9,-1,1,-1,-1,-1,2,2,37800,0,295516599,0,0
950144,83,902,6,1,-1,1,-1,-1,52,7,2,29800,0,34004889,0,1
634319,64,751,9,7,-1,0,42445658,-1,-1,7,2,37800,0,326838199,0,1
281112,64,553,6,1,-1,0,-1,-1,-1,2,1,2100,0,195305012,1,0
101718,89,998,6,7,-1,1,-1,-1,92,2,1,5000,0,1402760000,0,1
654922,83,10,0,5,-1,1,1170500,-1,-1,6,1,5000,0,1371860000,0,0
56290,83,585,6,3,-1,1,-1,-1,78,7,0,10700,0,47880595,0,0
359385,64,879,6,7,-1,1,2242,0,-1,1,1,2900,0,1095351995,1,1
529865,83,264,6,7,-1,1,-1,-1,74,6,1,2100,0,212228288,1,1
372703,64,653,6,6,-1,0,-1,-1,-1,5,1,2100,0,212228288,1,1
523729,51,135,9,8,-1,1,-1,-1,-1,7,1,2100,0,165803560,1,0
294739,83,203,6,5,-1,1,-1,-1,-1,2,1,2900,0,1352642283,1,0
879521,64,434,6,1,1195299,1,3133748,44,-1,9,1,5000,0,1324655000,0,0
604027,64,73,0,7,-1,1,-1,-1,-1,4,1,2900,0,1250287939,1,0
72416,83,964,6,8,-1,1,-1,-1,93,2,2,37800,0,318386329,0,1
272315,64,616,6,4,-1,0,-1,-1,-1,8,1,5000,0,1311020000,0,1
456435,64,145,9,7,-1,0,-1,-1,-1,2,1,5000,0,1313973713,0,1
548436,64,763,6,9,-1,1,-1,-1,-1,9,1,2100,0,165803560,1,1
720332,9,562,9,1,-1,1,54657,-1,-1,9,2,37800,0,328329953,0,1
403702,64,327,9,6,-1,0,-1,-1,-1,5,2,29800,0,33098932,0,1
913080,39,227,0,1,-1,1,-1,-1,86,6,2,29800,0,35702908,0,1
210290,64,175,0,9,-1,1,-1,-1,-1,3,3,7800,0,188078227,0,1
415374,64,137,6,7,-1,0,-1,-1,-1,4,3,7800,0,197514541,0,1
815517,64,655,6,9,-1,1,-1,-1,-1,2,1,2900,0,1324517250,1,0
862061,64,236,6,9,-1,1,-1,-1,99,5,2,29800,0,34339328,0,1
777961,64,34,8,7,-1,1,-1,-1,-1,2,2,29800,0,36109487,0,1
925956,10,767,0,5,-1,1,-1,-1,86,4,3,7800,0,186127108,0,1
329630,64,693,9,1,-1,1,-1,-1,86,9,1,5000,0,1379860000,0,0
216729,64,958,6,9,-1,1,-1,-1,-1,1,2,9000,0,120355137,0,1
590027,64,213,9,9,-1,1,531147,220000,-1,6,0,10700,0,49779472,0,0
339375,64,938,6,5,-1,1,19257,6000,-1,3,2,29800,0,35437435,0,0
228851,64,595,5,7,-1,1,352422,90000,-1,6,0,10700,0,56207649,0,0
488720,10,994,6,9,-1,0,-1,-1,-1,8,1,2100,0,216565317,1,1
852508,9,656,6,7,-1,1,-1,-1,-1,1,0,10700,0,54544184,0,1
267893,83,36,0,5,-1,1,-1,-1,76,6,1,5000,0,1396215000,0,1
728531,39,861,6,4,-1,1,-1,-1,-1,9,0,10700,0,52832659,0,0
400035,64,7,6,7,-1,0,-1,-1,-1,2,1,2100,0,207906210,1,0
31857,83,687,6,9,-1,1,12231360,-1,-1,7,1,5000,0,1387790000,0,0
451959,64,583,6,4,-1,1,-1,-1,-1,4,2,37800,0,298444215,0,1
327772,83,200,9,7,-1,1,-1,-1,90,1,0,4000,0,88404652,1,0
522346,64,962,6,7,-1,1,-1,-1,-1,4,2,9000,0,107449525,0,0
787020,63,480,6,9,-1,1,23617,2,-1,3,3,7800,0,193886505,0,0
440525,64,92,6,5,-1,1,-1,-1,-1,9,1,2900,0,1250287939,1,0
246686,64,63,9,9,250001000,1,-1,-1,-1,3,1,2100,0,165803560,1,1
491350,64,162,0,9,-1,1,19733,5000,-1,3,3,7800,0,206163056,0,1
839094,64,562,7,2,-1,1,-1,-1,-1,3,1,5000,0,1324655000,0,0
658818,83,835,9,8,-1,1,-1,-1,-1,2,2,37800,0,326838199,0,0
877174,64,23,6,7,-1,1,-1,-1,95,8,1,5000,0,1407745000,0,0
182367,64,240,6,9,-1,0,-1,-1,-1,9,2,9000,0,123333379,0,0
191166,5,198,6,5,-1,0,29135121,-1,-1,8,2,9000,0,107560155,0,1
631096,63,854,6,4,-1,1,-1,-1,96,3,3,7800,0,192030362,0,0
643927,64,300,0,1,-1,1,-1,-1,76,7,1,5000,0,1396215000,0,0
808122,39,529,9,5,-1,1,-1,-1,52,7,2,9000,0,114092961,0,0
206332,64,172,6,7,-1,1,624045,47,-1,6,1,5000,0,1345035000,0,0
63218,64,675,6,9,-1,1,-1,-1,-1,5,1,5000,0,1402760000,0,0
583836,64,32,8,7,-1,0,-1,-1,-1,8,1,2100,0,199426953,1,1
373199,64,605,6,5,5029873,1,-1,-1,64,7,2,37800,0,313877662,0,1
843869,83,362,9,2,-1,0,-1,-1,-1,4,1,2900,0,1095351995,1,1
